epoch,step,lr,cfm,cfm_cohort_BraTS-GLI,cfm_cohort_LUMIERE,cfm_weight,contrastive,contrastive/bg_cap_hit_frac,contrastive/delta_abs_mean_in,contrastive/delta_abs_mean_out,contrastive/roi_cap_hit_frac,contrastive_weight,ema_decay,gpu_mem_peak_mb,grad_clip_active,grad_norm_cn_postclip,grad_norm_cn_preclip,grad_norm_trunk_postclip,grad_norm_trunk_preclip,samples_per_sec,step_time_sec,t_mean,total
0,678,3.39e-05,1.56863,1.32682,1.86364,1,-0.012023,0,0.0403323,0.0133911,0,0.01,0.985423,13320.4,1,0.999999,1.30732,0.0111757,0.0146102,13.7828,0.145108,737,1.56851
0,679,3.395e-05,1.90645,1.32682,1.86364,1,-0.00824884,0,0.0275105,0.00895394,0,0.01,0.985444,13320.4,1,0.999999,1.16883,0.00549839,0.00642667,13.4412,0.148797,487,1.90636
0,680,3.4e-05,1.6117,1.32682,1.90986,1,-0.0123458,0,0.0412406,0.0138632,0,0.01,0.985465,13320.4,1,0.999999,1.04543,0.016303,0.0170437,13.868,0.144217,700.5,1.61158
0,681,3.405e-05,1.76832,1.48057,1.90986,1,-0.0102433,0,0.0341648,0.0094688,0,0.01,0.985486,13320.4,1,0.999999,1.01451,0.0139308,0.0141329,13.7161,0.145814,602.5,1.76822
0,682,3.41e-05,1.76524,2.19038,1.90986,1,-0.00894437,0,0.0298595,0.0103424,0,0.01,0.985507,13320.4,1,0.999999,1.58334,0.00785919,0.0124438,13.8796,0.144097,485.5,1.76515
0,683,3.415e-05,1.71347,2.16691,1.26003,1,-0.0085083,0,0.0284278,0.0108217,0,0.01,0.985528,13320.4,1,0.999999,1.36799,0.00441871,0.00604475,13.8311,0.144602,517.5,1.71339
0,684,3.42e-05,1.46699,1.54086,1.39312,1,-0.0105536,0,0.0353666,0.0121891,0,0.01,0.985549,13320.4,1,0.999999,1.39785,0.0106941,0.0149488,13.8118,0.144804,792.5,1.46688
0,685,3.425e-05,1.93324,1.54086,2.07143,1,-0.00894707,0,0.0298529,0.0112343,0,0.01,0.98557,13320.4,1,0.999999,2.54488,0.00647053,0.0164668,13.7294,0.145673,405.5,1.93315
0,686,3.43e-05,1.67433,1.8316,1.51706,1,-0.0109503,0,0.0365569,0.0119172,0,0.01,0.985591,13320.4,1,0.999999,1.03922,0.013524,0.0140544,13.4135,0.149103,664,1.67422
0,687,3.435e-05,2.00604,2.18516,1.51706,1,-0.00739416,0,0.0246627,0.00940813,0,0.01,0.985611,13320.4,1,0.999999,2.67002,0.00315206,0.00841608,13.7399,0.145561,290.5,2.00596
0,688,3.44e-05,1.85816,2.00718,1.51706,1,-0.00944521,0,0.0315008,0.00898906,0,0.01,0.985632,13320.4,1,0.999999,1.05898,0.00340968,0.00361078,13.7748,0.145192,511.5,1.85807
0,689,3.445e-05,1.25632,1.20405,1.51706,1,-0.0144522,0,0.0483752,0.0136291,0,0.01,0.985653,13320.4,1,0.999999,2.04488,0.00730891,0.0149459,13.6901,0.146091,927,1.25617
0,690,3.45e-05,2.10273,2.0864,1.51706,1,-0.0081199,0,0.0270831,0.0093578,0,0.01,0.985673,13320.4,1,0.999999,3.82029,0.00204282,0.00780416,13.7909,0.145023,144.5,2.10265
0,691,3.455e-05,1.67908,2.0648,1.51706,1,-0.00915353,0,0.0306231,0.0112911,0,0.01,0.985694,13320.4,1,0.999999,1.91054,0.0101518,0.0193955,13.6957,0.146032,551.5,1.67899
0,692,3.46e-05,1.7149,2.24155,1.51706,1,-0.00692221,0,0.0231573,0.00974073,0,0.01,0.985714,13320.4,1,0.999999,1.78165,0.0215932,0.0384716,13.6795,0.146204,516,1.71483
0,693,3.465e-05,1.44145,2.24155,1.51706,1,-0.00915159,0,0.0305895,0.0126161,0,0.01,0.985735,13320.4,1,0.999999,2.774,0.0106307,0.0294895,13.8813,0.144078,836,1.44136
0,694,3.47e-05,2.02468,2.08825,1.51706,1,-0.0093958,0,0.0313329,0.00874444,0,0.01,0.985755,13320.4,1,0.999999,1.73682,0.00262202,0.00455399,13.8589,0.144312,437,2.02459
0,695,3.475e-05,1.61682,2.08825,2.05372,1,-0.0107514,0,0.0358719,0.00942795,0,0.01,0.985775,13320.4,1,0.999999,1.00801,0.00741029,0.00746964,13.7329,0.145636,681.5,1.61671
0,696,3.48e-05,2.09069,2.08825,2.05372,1,-0.00908599,0,0.0303017,0.00885592,0,0.01,0.985795,13320.4,1,1,2.43985,0.00364474,0.00889264,13.7721,0.145221,315,2.0906
0,697,3.485e-05,1.30553,2.08825,2.05372,1,-0.0117464,0,0.0392585,0.0113172,0,0.01,0.985816,13320.4,1,0.999999,1.71069,0.00817382,0.0139829,13.8869,0.144021,862.5,1.30541
0,698,3.49e-05,2.02319,2.08825,2.07429,1,-0.00854703,0,0.0285034,0.00851379,0,0.01,0.985836,13320.4,1,0.999999,2.21198,0.00151474,0.00335058,13.9142,0.143738,350,2.0231
0,699,3.495e-05,1.68103,1.82081,2.07429,1,-0.0110691,0,0.036966,0.0147504,0,0.01,0.985856,13320.4,1,0.999999,3.40152,0.00267218,0.00908948,13.648,0.146542,678.5,1.68092
0,700,3.5e-05,2.0528,1.82081,2.07429,1,-0.00909867,0,0.0303425,0.00880309,0,0.01,0.985876,13320.4,1,0.999999,2.02781,0.00481363,0.00976114,13.2322,0.151147,379.5,2.05271
0,701,3.505e-05,2.04801,1.82081,2.0338,1,-0.00806381,0,0.0268995,0.0103064,0,0.01,0.985896,13320.4,1,0.999999,2.79121,0.00561193,0.0156641,13.9552,0.143315,345,2.04793
0,702,3.51e-05,1.93875,2.02156,2.0338,1,-0.00925457,0,0.0309949,0.0135037,0,0.01,0.985915,13320.4,1,0.999999,2.68905,0.0116883,0.0314305,13.6458,0.146565,384.5,1.93866
0,703,3.515e-05,2.07575,2.05526,2.09624,1,-0.00740961,0,0.0247128,0.0086727,0,0.01,0.985935,13320.4,1,0.999999,2.31669,0.0023352,0.00540992,13.6707,0.146299,298.5,2.07568
0,704,3.52e-05,1.51241,2.05526,2.09624,1,-0.010657,0,0.0356206,0.0127568,0,0.01,0.985955,13320.4,1,0.999999,1.32001,0.00775811,0.0102408,13.8876,0.144014,760,1.51231
0,705,3.525e-05,1.63668,1.35003,2.09624,1,-0.0117177,0,0.0392198,0.0136781,0,0.01,0.985975,13320.4,1,0.999999,2.02326,0.00297771,0.0060247,13.6736,0.146267,668,1.63656
0,706,3.53e-05,1.59776,1.95513,2.09624,1,-0.00878465,0,0.0293172,0.0109606,0,0.01,0.985994,13320.4,1,0.999999,1.22469,0.0217968,0.0266943,13.4875,0.148285,757.5,1.59767
0,707,3.535e-05,1.62227,1.69967,1.54487,1,-0.00915261,0,0.0315249,0.0246346,0,0.01,0.986014,13320.4,1,1,3.78092,0.00509844,0.0192768,13.977,0.143093,691.5,1.62218
0,708,3.54e-05,2.05727,2.12793,1.54487,1,-0.00741153,0,0.0247208,0.00884905,0,0.01,0.986033,13320.4,1,1,4.23887,0.00199753,0.00846727,13.9291,0.143584,196,2.0572
0,709,3.545e-05,2.0972,2.12793,1.54487,1,-0.0087276,0,0.0291091,0.00928611,0,0.01,0.986053,13320.4,1,1,3.16993,0.00341044,0.0108108,13.9621,0.143245,256,2.09711
0,710,3.55e-05,1.63477,2.12793,2.12113,1,-0.00865441,0,0.0290098,0.0116348,0,0.01,0.986072,13320.4,1,1,2.65853,0.036431,0.0968529,13.914,0.14374,527.5,1.63469
0,711,3.555e-05,1.97183,2.03976,2.12113,1,-0.00957441,0,0.0319436,0.0115506,0,0.01,0.986092,13320.4,1,0.999999,1.578,0.00324893,0.00512682,13.7125,0.145852,417,1.97173
0,712,3.56e-05,2.07514,2.03976,2.12696,1,-0.00764363,0,0.0254977,0.00982728,0,0.01,0.986111,13320.4,1,1,2.94124,0.00254433,0.00748349,13.8306,0.144607,208.5,2.07506
0,713,3.565e-05,2.03259,2.00495,2.12696,1,-0.00753038,0,0.0251154,0.00875502,0,0.01,0.98613,13320.4,1,0.999999,2.04837,0.00212886,0.00436069,13.6414,0.146612,297.5,2.03251
0,714,3.57e-05,2.10055,2.27311,2.12696,1,-0.00792911,0,0.0264459,0.00903399,0,0.01,0.98615,13320.4,1,1,2.99678,0.00436757,0.0130887,13.8693,0.144204,222.5,2.10047
0,715,3.575e-05,1.73101,2.27311,2.12696,1,-0.0109486,0,0.0365321,0.0102525,0,0.01,0.986169,13320.4,1,0.999999,1.26395,0.0170196,0.0215119,13.8321,0.144591,615.5,1.7309
0,716,3.58e-05,1.49697,1.55271,2.12696,1,-0.0119903,0,0.040046,0.0121845,0,0.01,0.986188,13320.4,1,0.999999,2.07821,0.0180182,0.0374457,13.9686,0.143178,802.5,1.49685
0,717,3.585e-05,1.60092,1.16436,2.12696,1,-0.0120164,0,0.0404748,0.0142158,0,0.01,0.986207,13320.4,1,0.999999,1.20819,0.00817272,0.0098742,13.9931,0.142927,686,1.6008
0,718,3.59e-05,1.74767,1.16436,2.12696,1,-0.00921265,0,0.0307773,0.010748,0,0.01,0.986226,13320.4,1,0.999999,1.74711,0.0087352,0.0152614,13.8412,0.144496,492.5,1.74757
0,719,3.595e-05,1.6738,1.16436,2.12696,1,-0.00892066,0,0.0299,0.0116574,0,0.01,0.986245,13320.4,1,0.999999,1.59683,0.0201229,0.0321327,13.7874,0.14506,540.5,1.67371
0,720,3.6e-05,1.93359,1.16436,2.16301,1,-0.00816268,0,0.0272331,0.00996204,0,0.01,0.986264,13320.4,1,0.999999,1.61845,0.00441232,0.00714114,13.704,0.145943,374.5,1.93351
0,721,3.605e-05,1.6397,1.30678,2.16301,1,-0.0108648,0,0.0362423,0.0105109,0,0.01,0.986283,13320.4,1,0.999999,1.18394,0.0129448,0.0153258,13.8503,0.144401,683,1.63959
0,722,3.61e-05,1.62732,1.98441,2.16301,1,-0.0119384,0,0.0401811,0.0169816,0,0.01,0.986301,13320.4,1,0.999999,1.10725,0.0139391,0.0154341,13.7462,0.145495,628.5,1.6272
0,723,3.615e-05,2.11497,2.06411,2.16301,1,-0.00701992,0,0.0234166,0.00915457,0,0.01,0.98632,13320.4,1,1,2.9502,0.00402978,0.0118887,13.9205,0.143673,109.5,2.1149
0,724,3.62e-05,1.64097,2.00344,2.16301,1,-0.012136,0,0.0410903,0.0155844,0,0.01,0.986339,13320.4,1,0.999999,4.46796,0.0167805,0.0749746,14.1179,0.141665,663.5,1.64084
0,725,3.625e-05,1.75047,2.00344,2.16301,1,-0.0109026,0,0.0364081,0.0112534,0,0.01,0.986357,13320.4,1,0.999999,2.11191,0.0205496,0.0433991,13.644,0.146584,618,1.75036
0,726,3.63e-05,2.1259,2.19716,2.16301,1,-0.00754554,0,0.0251713,0.0100552,0,0.01,0.986376,13320.4,1,0.999999,3.06922,0.00285814,0.00877228,13.6394,0.146634,204,2.12582
0,727,3.635e-05,2.07902,2.19716,2.16301,1,-0.0085724,0,0.0285899,0.00884798,0,0.01,0.986395,13320.4,1,0.999999,2.81466,0.00171416,0.00482478,13.8901,0.143987,295,2.07894
0,728,3.64e-05,1.58896,1.18438,2.16301,1,-0.0130999,0,0.0440404,0.0140011,0,0.01,0.986413,13320.4,1,0.999999,1.06435,0.0356252,0.0379177,14.0226,0.142627,625.5,1.58882
0,729,3.645e-05,1.6519,1.18438,1.3072,1,-0.00984601,0,0.032843,0.00925098,0,0.01,0.986431,13320.4,1,0.999999,1.19479,0.0182917,0.0218548,13.9779,0.143083,672.5,1.6518
0,730,3.65e-05,1.85016,1.61823,1.3072,1,-0.00869533,0,0.029029,0.0112629,0,0.01,0.98645,13320.4,1,0.999999,1.59856,0.00568679,0.00909069,13.9797,0.143065,395,1.85007
0,731,3.655e-05,1.79166,1.52363,1.3072,1,-0.00819715,0,0.0273398,0.00864754,0,0.01,0.986468,13320.4,1,0.999999,1.37072,0.00803057,0.0110077,14.144,0.141402,519.5,1.79158
0,732,3.66e-05,1.74925,1.53327,1.96523,1,-0.00877869,0,0.0292887,0.0100765,0,0.01,0.986486,13320.4,1,0.999999,1.07054,0.00824595,0.0088276,13.5635,0.147455,551.5,1.74916
0,733,3.665e-05,1.74747,1.88848,1.96523,1,-0.0105815,0,0.0353715,0.0116175,0,0.01,0.986505,13320.4,1,0.999999,1.37179,0.00574822,0.00788533,13.9525,0.143343,543.5,1.74736
0,734,3.67e-05,1.51499,1.88848,1.96523,1,-0.00832964,0,0.0277874,0.00849917,0,0.01,0.986523,13320.4,1,0.999999,1.68489,0.0097289,0.0163921,13.6726,0.146278,785.5,1.51491
0,735,3.675e-05,1.71699,1.91109,1.96523,1,-0.0126819,0,0.0426106,0.0150886,0,0.01,0.986541,13320.4,1,0.999999,1.70622,0.0069712,0.0118944,13.7208,0.145764,677.5,1.71687
0,736,3.68e-05,2.07595,1.91109,2.15309,1,-0.00935794,0,0.031211,0.00918613,0,0.01,0.986559,13320.4,1,1,3.39004,0.00395864,0.0134199,13.8395,0.144514,238.5,2.07586
0,737,3.685e-05,1.67331,1.29481,2.15309,1,-0.0110799,0,0.0369586,0.00964165,0,0.01,0.986577,13320.4,1,0.999999,1.57164,0.0152121,0.0239079,13.8154,0.144766,495,1.6732
0,738,3.69e-05,1.4454,1.29481,2.15309,1,-0.0112868,0,0.0378105,0.0134613,0,0.01,0.986595,13320.4,1,0.999999,1.68029,0.0055086,0.00925606,13.7195,0.145778,835,1.44528
0,739,3.695e-05,1.9583,2.03389,2.15309,1,-0.00961874,0,0.0320859,0.0104761,0,0.01,0.986613,13320.4,1,1,3.02654,0.00109698,0.00332006,13.7152,0.145823,378.5,1.95821
0,740,3.7e-05,1.7167,2.09367,2.15309,1,-0.0105072,0,0.0354852,0.014558,0,0.01,0.986631,13320.4,1,0.999999,1.48111,0.00619288,0.00917236,13.3118,0.150242,446.5,1.71659
0,741,3.705e-05,1.50386,2.09367,1.36895,1,-0.0107354,0,0.0360538,0.0160905,0,0.01,0.986649,13320.4,1,0.999999,1.39974,0.00524051,0.00733535,13.404,0.149209,787,1.50375
0,742,3.71e-05,1.99601,2.09367,1.36895,1,-0.00668561,0,0.0223094,0.00948356,0,0.01,0.986667,13320.4,1,0.999999,3.35359,0.0075054,0.02517,13.7542,0.14541,303,1.99595
0,743,3.715e-05,1.55649,1.78322,1.36895,1,-0.0113715,0,0.0381667,0.0126136,0,0.01,0.986684,13320.4,1,1,3.92521,0.0473695,0.185935,13.7872,0.145062,747.5,1.55638
0,744,3.72e-05,2.06378,1.78322,2.01993,1,-0.00742112,0,0.0247493,0.00804704,0,0.01,0.986702,13320.4,1,0.999999,2.6391,0.0019615,0.00517661,13.8204,0.144714,252,2.0637
0,745,3.725e-05,1.888,1.90162,2.01993,1,-0.00982966,0,0.0327795,0.00820161,0,0.01,0.98672,13320.4,1,0.999999,1.69447,0.00382577,0.00648264,13.7005,0.14598,458.5,1.8879
0,746,3.73e-05,2.07875,2.09747,2.01993,1,-0.00780153,0,0.0260202,0.00881148,0,0.01,0.986737,13320.4,1,1,3.05764,0.0025253,0.00772148,13.9469,0.143401,154,2.07867
0,747,3.735e-05,1.9025,2.00097,1.80403,1,-0.00963375,0,0.0321302,0.00958373,0,0.01,0.986755,13320.4,1,0.999999,2.89653,0.00288964,0.00836993,13.7928,0.145003,476.5,1.9024
0,748,3.74e-05,1.57872,1.11074,1.80403,1,-0.0149382,0,0.0498348,0.0104782,0,0.01,0.986772,13320.4,1,0.999999,1.67282,0.0209826,0.0351,13.3957,0.149301,671,1.57857
0,749,3.745e-05,1.89004,2.06404,1.71603,1,-0.0041019,0,0.0136809,0.00446331,0,0.01,0.98679,13320.4,1,0.999999,1.46188,0.00492025,0.00719282,13.6859,0.146136,375,1.89
0,750,3.75e-05,1.66443,1.29588,1.71603,1,-0.0138513,0,0.046265,0.0110917,0,0.01,0.986807,13320.4,1,0.999999,1.49243,0.0235999,0.0352213,13.6965,0.146023,670.5,1.66429
0,751,3.755e-05,1.9691,1.87789,1.71603,1,-0.00960571,0,0.0320345,0.00890934,0,0.01,0.986825,13320.4,1,0.999999,1.38601,0.00154519,0.00214165,13.7553,0.145399,310,1.96901
0,752,3.76e-05,1.82742,1.59091,1.71603,1,-0.00930925,0,0.0310784,0.010829,0,0.01,0.986842,13320.4,1,0.999999,1.59501,0.0044221,0.0070533,13.6794,0.146206,486,1.82733
0,753,3.765e-05,1.90263,1.69022,1.71603,1,-0.00911404,0,0.0304,0.00920615,0,0.01,0.986859,13320.4,1,0.999999,1.45567,0.00339271,0.00493866,14.0377,0.142473,400.5,1.90254
0,754,3.77e-05,2.05706,2.03046,1.71603,1,-0.00830648,0,0.0277062,0.00930846,0,0.01,0.986877,13320.4,1,1,2.85528,0.00217919,0.00622219,13.7044,0.145938,157,2.05697
0,755,3.775e-05,2.04033,2.04332,1.71603,1,-0.00966118,0,0.0322186,0.00877494,0,0.01,0.986894,13320.4,1,0.999999,1.67867,0.0037416,0.00628091,13.7717,0.145226,328.5,2.04023
0,756,3.78e-05,2.00663,2.04332,1.71603,1,-0.0088194,0,0.0294115,0.00869934,0,0.01,0.986911,13320.4,1,0.999999,1.55349,0.00368079,0.00571806,13.9284,0.143591,329.5,2.00654
0,757,3.785e-05,2.0395,2.04184,1.71603,1,-0.00907143,0,0.0302541,0.00918328,0,0.01,0.986928,13320.4,1,0.999999,1.79836,0.00307012,0.00552119,14.0727,0.142119,232.5,2.03941
0,758,3.79e-05,1.74705,1.84555,1.71603,1,-0.0107755,0,0.0359974,0.0109143,0,0.01,0.986945,13320.4,1,0.999999,1.65334,0.0200553,0.0331583,13.8441,0.144466,645,1.74694
0,759,3.795e-05,2.00842,1.84555,1.71603,1,-0.0101806,0,0.0339545,0.0101618,0,0.01,0.986962,13320.4,1,1,2.36024,0.0027521,0.0064956,13.9361,0.143512,336,2.00832
0,760,3.8e-05,1.37856,1.84555,1.35381,1,-0.00865972,0,0.029003,0.0115134,0,0.01,0.986979,13320.4,1,0.999999,2.28171,0.0158407,0.0361438,13.7898,0.145035,861,1.37847
0,761,3.805e-05,1.6181,1.30287,1.35381,1,-0.0120458,0,0.0402556,0.0130817,0,0.01,0.986996,13320.4,1,1,3.28053,0.00574107,0.0188338,13.9754,0.143108,677,1.61798
0,762,3.81e-05,1.91119,1.30287,1.35381,1,-0.0115774,0,0.0386532,0.014812,0,0.01,0.987013,13320.4,1,1,3.48982,0.00356138,0.0124286,13.7403,0.145558,513,1.91107
0,763,3.815e-05,2.01886,1.9993,1.35381,1,-0.00779292,0,0.0259963,0.00977912,0,0.01,0.98703,13320.4,1,1,6.32562,0.00215666,0.0136422,13.6386,0.146643,48,2.01878
0,764,3.82e-05,1.51948,1.81153,1.35381,1,-0.0111528,0,0.0372227,0.0109301,0,0.01,0.987047,13320.4,1,0.999999,2.19589,0.0120461,0.0264519,13.791,0.145022,783,1.51937
0,765,3.825e-05,1.91598,1.81153,1.35381,1,-0.00957664,0,0.0319421,0.0101671,0,0.01,0.987063,13320.4,1,0.999999,3.11948,0.00265403,0.00827919,13.8339,0.144572,390.5,1.91588
0,766,3.83e-05,1.67506,1.98166,1.35381,1,-0.010143,0,0.0338271,0.00845535,0,0.01,0.98708,13320.4,1,0.999999,1.23587,0.0270411,0.0334193,13.9185,0.143693,633,1.67496
0,767,3.835e-05,1.60151,1.51974,1.68328,1,-0.0105112,0,0.0350569,0.00939421,0,0.01,0.987097,13320.4,1,1,4.39183,0.0101116,0.0444083,14.0126,0.142728,734,1.60141
0,768,3.84e-05,1.85689,1.91834,1.68328,1,-0.00851776,0,0.0284115,0.0100446,0,0.01,0.987113,13320.4,1,1,3.43489,0.00240408,0.00825773,13.867,0.144227,391.5,1.8568
0,769,3.845e-05,1.98049,1.91834,1.68328,1,-0.00994683,0,0.0331697,0.00850155,0,0.01,0.98713,13320.4,1,0.999999,1.54765,0.00311936,0.00482768,13.6019,0.147038,284,1.98039
0,770,3.85e-05,1.57021,1.91834,1.68328,1,-0.0125265,0,0.0419294,0.0136739,0,0.01,0.987147,13320.4,1,0.999999,1.68644,0.0115589,0.0194935,13.7738,0.145203,758.5,1.57008
0,771,3.855e-05,1.93236,1.90278,1.68328,1,-0.0109804,0,0.0366272,0.0106943,0,0.01,0.987163,13320.4,1,0.999999,1.65123,0.0024138,0.00398574,13.7708,0.145235,362.5,1.93225
0,772,3.86e-05,1.25747,1.28068,1.68328,1,-0.0136633,0,0.0467939,0.0212931,0,0.01,0.987179,13320.4,1,1,4.07639,0.0512764,0.209023,13.9524,0.143344,963,1.25734
0,773,3.865e-05,2.01461,2.03703,1.68328,1,-0.010085,0,0.0336304,0.00866179,0,0.01,0.987196,13320.4,1,1,3.17117,0.00233262,0.00739715,13.7759,0.145181,298.5,2.01451
0,774,3.87e-05,1.71302,1.84423,1.68328,1,-0.0119693,0,0.0399679,0.0118141,0,0.01,0.987212,13320.4,1,0.999999,1.56996,0.0248285,0.0389797,13.9101,0.143781,655.5,1.7129
0,775,3.875e-05,1.57763,1.5784,1.68328,1,-0.0145427,0,0.0485658,0.0125382,0,0.01,0.987229,13320.4,1,0.999999,1.94875,0.0234405,0.0456797,12.8223,0.155978,764,1.57749
0,776,3.88e-05,1.60328,1.18608,1.68328,1,-0.0144932,0,0.0509576,0.0212834,0,0.01,0.987245,13320.4,1,0.999999,1.28661,0.00948711,0.0122063,13.9269,0.143607,594,1.60314
0,777,3.885e-05,1.89681,1.97742,1.68328,1,-0.0100679,0,0.0335803,0.0096104,0,0.01,0.987261,13320.4,1,0.999999,1.00814,0.0117011,0.0117963,13.7624,0.145323,407,1.89671
0,778,3.89e-05,1.72048,2.00177,1.68328,1,-0.0122371,0,0.0408425,0.0116135,0,0.01,0.987277,13320.4,1,0.999999,5.00289,0.00583983,0.029216,13.8333,0.144579,634,1.72036
0,779,3.895e-05,1.96551,2.00177,1.93484,1,-0.00764358,0,0.0254931,0.00890918,0,0.01,0.987294,13320.4,1,1,3.29194,0.00440036,0.0144857,13.7827,0.145109,319.5,1.96543
0,780,3.9e-05,1.85107,1.93057,1.93484,1,-0.0117581,0,0.0392226,0.0103784,0,0.01,0.98731,13320.4,0,0.981285,0.981285,0.00341298,0.00341298,13.7272,0.145696,470,1.85095
0,781,3.905e-05,2.00494,1.93057,1.93484,1,-0.0143501,0,0.0478688,0.0126219,0,0.01,0.987326,13320.4,1,1,2.28156,0.0021125,0.00481979,13.8931,0.143956,403.5,2.00479
0,782,3.91e-05,1.7455,1.98921,1.93484,1,-0.0122932,0,0.0410056,0.0102894,0,0.01,0.987342,13320.4,0,0.829756,0.829756,0.0214493,0.0214493,13.8205,0.144713,481.5,1.74538
0,783,3.915e-05,1.85749,1.7663,1.93484,1,-0.0100182,0,0.0334085,0.0088399,0,0.01,0.987358,13320.4,1,0.999999,1.74634,0.00551753,0.0096355,13.9798,0.143064,448,1.85739
0,784,3.92e-05,1.92158,1.93739,1.90576,1,-0.00950581,0,0.0317044,0.00983579,0,0.01,0.987374,13320.4,1,0.999999,2.1078,0.00210459,0.00443606,13.6778,0.146222,309,1.92148
0,785,3.925e-05,1.72005,1.93739,1.90576,1,-0.0127055,0,0.042395,0.011431,0,0.01,0.98739,13320.4,1,0.999999,1.73948,0.00699799,0.0121729,13.4732,0.148443,678,1.71992
0,786,3.93e-05,1.90954,1.93739,1.85549,1,-0.0104303,0,0.0348014,0.0118333,0,0.01,0.987406,13320.4,1,0.999999,2.05696,0.00271122,0.00557687,14.0924,0.14192,326.5,1.90943
0,787,3.935e-05,1.89682,2.00524,1.85549,1,-0.0124537,0,0.0415391,0.0101155,0,0.01,0.987421,13320.4,1,0.999999,1.17146,0.00341691,0.00400278,13.7244,0.145726,457.5,1.8967
0,788,3.94e-05,1.82557,2.00524,1.98107,1,-0.00815425,0,0.0271932,0.00825138,0,0.01,0.987437,13320.4,0,0.809493,0.809493,0.00489089,0.00489089,14.0529,0.14232,519.5,1.82548
0,789,3.945e-05,1.99605,1.90066,2.09144,1,-0.00840718,0,0.0280385,0.00877997,0,0.01,0.987453,13320.4,1,0.999999,2.81885,0.0056686,0.0159789,13.4924,0.148232,268,1.99597
0,790,3.95e-05,1.95861,1.90066,1.93982,1,-0.008818,0,0.0294101,0.00943406,0,0.01,0.987469,13320.4,1,0.999999,1.61188,0.00281209,0.00453276,13.9144,0.143736,193.5,1.95852
0,791,3.955e-05,2.01031,1.90066,2.02309,1,-0.00868334,0,0.0289617,0.00940906,0,0.01,0.987484,13320.4,1,1,2.51883,0.00418925,0.010552,13.8518,0.144386,166,2.01022
0,792,3.96e-05,1.26892,1.90066,1.21394,1,-0.0161766,0,0.0541474,0.0131283,0,0.01,0.9875,13320.4,1,0.999999,3.07956,0.0180683,0.0556424,13.8408,0.1445,921.5,1.26876
0,793,3.965e-05,1.64427,1.90066,1.21394,1,-0.01262,0,0.042099,0.0112416,0,0.01,0.987516,13320.4,1,1,3.08888,0.00554734,0.0171351,13.7089,0.145891,623.5,1.64414
0,794,3.97e-05,1.81108,1.68886,1.21394,1,-0.0134062,0,0.0447314,0.0122067,0,0.01,0.987531,13320.4,1,0.999999,1.65423,0.00683248,0.0113025,13.7351,0.145612,602,1.81094
0,795,3.975e-05,1.88005,1.80166,1.21394,1,-0.00911854,0,0.030411,0.00904863,0,0.01,0.987547,13320.4,1,0.999999,2.04258,0.00373264,0.0076242,13.6605,0.146407,321,1.87996
0,796,3.98e-05,1.54354,1.80166,1.21273,1,-0.0130598,0,0.0435852,0.00939578,0,0.01,0.987562,13320.4,1,0.999999,1.78427,0.014911,0.0266052,13.6012,0.147045,726.5,1.54341
0,797,3.985e-05,1.54703,1.80166,1.21273,1,-0.0153441,0,0.0529351,0.0185097,0,0.01,0.987578,13320.4,1,0.999999,2.12932,0.0619939,0.132005,13.6644,0.146366,667.5,1.54688
0,798,3.99e-05,1.92953,1.95346,1.21273,1,-0.0117014,0,0.0390176,0.00852514,0,0.01,0.987593,13320.4,1,0.999999,2.12739,0.0017216,0.00366253,13.9507,0.143362,345.5,1.92941
0,799,3.995e-05,1.52681,1.95346,1.21273,1,-0.0150122,0,0.0501546,0.0112952,0,0.01,0.987608,13320.4,1,0.999999,2.05861,0.0212651,0.0437767,13.999,0.142867,774,1.52666
0,800,4e-05,1.92946,1.95346,1.94422,1,-0.0098659,0,0.0329018,0.0091017,0,0.01,0.987624,13320.4,1,0.999999,1.49209,0.0019864,0.0029639,14.1342,0.1415,439,1.92936
0,801,4.005e-05,1.88298,1.93547,1.94422,1,-0.00988258,0,0.0329598,0.00927158,0,0.01,0.987639,13320.4,1,0.999999,1.45241,0.00440291,0.00639485,13.922,0.143657,352,1.88288
0,802,4.01e-05,1.60441,1.81979,1.94422,1,-0.0151207,0,0.0505572,0.0127319,0,0.01,0.987654,13320.4,1,0.999999,1.17583,0.015466,0.0181854,13.9137,0.143743,701,1.60426
0,803,4.015e-05,1.80214,1.81979,1.94422,1,-0.0116375,0,0.0388625,0.0104112,0,0.01,0.98767,13320.4,1,0.999999,1.34904,0.00711585,0.00959957,13.782,0.145116,531.5,1.80202
0,804,4.02e-05,1.90979,1.81979,1.94422,1,-0.0114747,0,0.0382664,0.00966771,0,0.01,0.987685,13320.4,1,0.999999,1.78741,0.0068516,0.0122466,13.6269,0.146768,452.5,1.90967
0,805,4.025e-05,1.92793,1.88998,1.94422,1,-0.0100245,0,0.0334297,0.00875786,0,0.01,0.9877,13320.4,1,0.999999,2.30344,0.0025621,0.00590163,13.9929,0.142929,229,1.92783
0,806,4.03e-05,1.6579,2.02725,1.94422,1,-0.012261,0,0.0409555,0.0108467,0,0.01,0.987715,13320.4,1,0.999999,1.82397,0.00664381,0.0121182,14.1355,0.141487,497,1.65778
