epoch,step,lr,cfm,contrastive,contrastive/bg_cap_hit_frac,contrastive/delta_abs_mean_in,contrastive/delta_abs_mean_out,contrastive/roi_cap_hit_frac,ema_decay,gpu_mem_peak_mb,grad_clip_active,grad_norm_cn_postclip,grad_norm_cn_preclip,grad_norm_trunk_postclip,grad_norm_trunk_preclip,samples_per_sec,step_time_sec,t_mean,total
3,2648,4.83184e-05,1.83149,-0.0623027,0,0.207689,0.00919447,0,0.996235,17607,1,1,17.3574,0.99949,17.3485,16.1087,0.124157,441.5,1.83087
3,2649,4.83173e-05,1.57058,-0.0485086,0,0.161734,0.0137125,0,0.996236,17607,1,1,10.5937,0.998918,10.5823,16.3958,0.121982,358.5,1.5701
3,2650,4.83163e-05,1.36428,-0.0608088,0,0.202731,0.0110362,0,0.996238,17607,1,1,6.28845,0.998468,6.27882,16.1583,0.123775,705,1.36367
3,2651,4.83153e-05,1.70519,-0.0466777,0,0.155631,0.0127091,0,0.996239,17607,1,1,5.56997,0.999177,5.56539,16.4099,0.121878,326,1.70472
3,2652,4.83143e-05,1.63477,-0.0744789,0,0.248338,0.0142297,0,0.996241,17607,1,1,6.52583,0.997743,6.5111,16.3939,0.121996,593.5,1.63402
3,2653,4.83133e-05,1.23045,-0.0425328,0,0.141801,0.0109091,0,0.996242,17607,1,1,5.4805,0.997736,5.46809,16.4171,0.121825,486,1.23002
3,2654,4.83122e-05,1.57813,-0.029263,0,0.0975795,0.0129832,0,0.996243,17607,1,1,7.02509,0.999606,7.02233,16.444,0.121625,262,1.57784
3,2655,4.83112e-05,1.77971,-0.0814381,0,0.271524,0.0140263,0,0.996245,17607,1,1,6.91423,0.998727,6.90543,16.5021,0.121196,529.5,1.7789
3,2656,4.83102e-05,1.20706,-0.0663363,0,0.221163,0.0118098,0,0.996246,17607,1,0.999999,1.90151,0.983699,1.87051,16.2498,0.123079,835.5,1.20639
3,2657,4.83092e-05,1.5024,-0.039654,0,0.132209,0.0117317,0,0.996248,17607,1,1,1.82872,0.994268,1.81823,16.3906,0.122021,281,1.50201
3,2658,4.83082e-05,1.41211,-0.0459939,0,0.153341,0.0108157,0,0.996249,17607,1,1,8.30346,0.999312,8.29774,16.409,0.121884,319,1.41165
3,2659,4.83071e-05,1.22135,-0.046892,0,0.156339,0.0123495,0,0.99625,17607,1,1,5.02227,0.995998,5.00217,16.2927,0.122755,599.5,1.22088
3,2660,4.83061e-05,1.13881,-0.0652448,0,0.217516,0.011204,0,0.996252,17607,1,1,3.78344,0.99543,3.76615,16.5033,0.121188,846.5,1.13816
3,2661,4.83051e-05,1.11898,-0.0400133,0,0.133425,0.0138822,0,0.996253,17607,1,0.999999,1.66557,0.986879,1.64372,16.2883,0.122787,460,1.11858
3,2662,4.83041e-05,1.72515,-0.0487954,0,0.162677,0.0117263,0,0.996255,17607,1,1,8.02817,0.999053,8.02057,16.5401,0.120918,363,1.72466
3,2663,4.83031e-05,1.10928,-0.0360712,0,0.120256,0.00912132,0,0.996256,17607,1,0.999999,1.96479,0.996723,1.95836,16.5349,0.120956,498.5,1.10892
3,2664,4.8302e-05,1.51907,-0.0745127,0,0.248403,0.0104342,0,0.996257,17607,1,1,5.09539,0.998839,5.08948,16.3741,0.122144,657.5,1.51832
3,2665,4.8301e-05,1.74651,-0.0369566,0,0.123204,0.00923068,0,0.996259,17607,1,1,7.86776,0.99803,7.85226,16.5067,0.121163,436.5,1.74614
3,2666,4.83e-05,1.43842,-0.032263,0,0.107559,0.00927794,0,0.99626,17607,1,1,2.99066,0.997061,2.98187,16.4858,0.121316,462.5,1.4381
3,2667,4.8299e-05,1.58218,-0.0327735,0,0.109266,0.0107883,0,0.996262,17607,1,1,5.61491,0.999163,5.61021,16.3155,0.122583,274,1.58185
3,2668,4.8298e-05,0.878039,-0.0563037,0,0.187704,0.0104709,0,0.996263,17607,1,0.999999,1.53292,0.987806,1.51423,16.3951,0.121988,967,0.877476
3,2669,4.82969e-05,1.22854,-0.0393524,0,0.131202,0.0116887,0,0.996264,17607,1,1,4.46163,0.998472,4.45481,16.5145,0.121106,596,1.22814
3,2670,4.82959e-05,1.3531,-0.0385741,0,0.128611,0.0121332,0,0.996266,17607,1,1,5.31549,0.998886,5.30957,16.3916,0.122014,422.5,1.35271
3,2671,4.82949e-05,1.40524,-0.0199208,0,0.066425,0.0103517,0,0.996267,17607,1,1,9.03836,0.999654,9.03524,16.5291,0.120999,177,1.40504
3,2672,4.82939e-05,1.03006,-0.0537983,0,0.179341,0.00833159,0,0.996269,17607,1,0.999999,1.19231,0.982388,1.17131,16.154,0.123808,890,1.02952
3,2673,4.82929e-05,1.49624,-0.0403428,0,0.134497,0.010165,0,0.99627,17607,1,1,2.42535,0.990928,2.40335,16.3781,0.122115,493,1.49584
3,2674,4.82918e-05,1.70311,-0.0260817,0,0.0869584,0.0101813,0,0.996271,17607,1,1,4.13746,0.998139,4.12976,16.3624,0.122231,330.5,1.70284
3,2675,4.82908e-05,1.06025,-0.0374175,0,0.124748,0.0096961,0,0.996273,17607,1,0.999999,1.85331,0.991805,1.83813,16.4619,0.121492,458,1.05988
3,2676,4.82898e-05,1.4224,-0.0427792,0,0.142633,0.0130387,0,0.996274,17607,1,1,3.7221,0.998253,3.7156,16.5291,0.120998,524,1.42197
3,2677,4.82888e-05,1.18776,-0.0360982,0,0.120357,0.0118341,0,0.996276,17607,1,1,7.19314,0.998315,7.18102,16.3955,0.121985,387.5,1.1874
3,2678,4.82878e-05,1.46553,-0.0285577,0,0.0952366,0.015147,0,0.996277,17607,1,1,9.9192,0.997965,9.89902,16.4402,0.121653,206,1.46524
3,2679,4.82867e-05,1.34242,-0.0509558,0,0.169873,0.00990759,0,0.996278,17607,1,1,3.04362,0.995555,3.03009,16.4728,0.121412,756,1.34191
3,2680,4.82857e-05,1.53265,-0.0369365,0,0.12315,0.0119621,0,0.99628,17607,1,1,3.90254,0.994028,3.87924,16.4076,0.121895,281,1.53228
3,2681,4.82847e-05,1.29229,-0.0507597,0,0.169227,0.0122507,0,0.996281,17607,1,1,4.9418,0.998872,4.93623,16.5384,0.120931,598,1.29178
3,2682,4.82837e-05,1.29662,-0.0423953,0,0.141365,0.0144327,0,0.996283,17607,1,1,7.39578,0.999202,7.38988,16.5234,0.12104,390,1.2962
3,2683,4.82827e-05,1.21205,-0.0674517,0,0.224884,0.0129111,0,0.996284,17607,1,1,5.2715,0.998113,5.26156,16.2876,0.122793,804,1.21137
3,2684,4.82816e-05,1.64225,-0.0609409,0,0.203167,0.0104366,0,0.996285,17607,1,1,7.065,0.999474,7.06128,16.3446,0.122364,581,1.64164
3,2685,4.82806e-05,1.54744,-0.0742874,0,0.247684,0.0125644,0,0.996287,17607,1,1,6.40327,0.998535,6.39389,16.3605,0.122246,656.5,1.54669
3,2686,4.82796e-05,1.50574,-0.0447719,0,0.149257,0.0090489,0,0.996288,17607,1,1,3.11289,0.996669,3.10253,16.5241,0.121035,276,1.50529
3,2687,4.82786e-05,1.71387,-0.080191,0,0.267327,0.010454,0,0.996289,17607,1,1,5.50642,0.997995,5.49539,16.3256,0.122507,493.5,1.71307
3,2688,4.82776e-05,1.7669,-0.0677043,0,0.2257,0.00974083,0,0.996291,17607,1,1,2.5176,0.989947,2.49229,16.2521,0.123061,570.5,1.76622
3,2689,4.82765e-05,1.70826,-0.0537417,0,0.17915,0.0084167,0,0.996292,17607,1,1,5.30854,0.99758,5.29569,16.4952,0.121247,482.5,1.70772
3,2690,4.82755e-05,1.66345,-0.0678909,0,0.226358,0.014392,0,0.996294,17607,1,0.999999,1.83777,0.99192,1.82292,16.5081,0.121152,518.5,1.66278
3,2691,4.82745e-05,1.48604,-0.0762421,0,0.254193,0.0136952,0,0.996295,17607,1,1,6.16327,0.999109,6.15778,16.2096,0.123383,657.5,1.48528
3,2692,4.82735e-05,1.61235,-0.0687278,0,0.229149,0.013777,0,0.996296,17607,1,1,7.15406,0.998407,7.14266,16.408,0.121892,537,1.61166
3,2693,4.82724e-05,0.926633,-0.0414862,0,0.13833,0.0136928,0,0.996298,17607,1,1,6.7377,0.999006,6.731,16.3976,0.121969,483.5,0.926218
3,2694,4.82714e-05,1.4875,-0.037301,0,0.124359,0.010235,0,0.996299,17607,1,1,10.3125,0.999413,10.3064,16.2927,0.122754,227,1.48712
3,2695,4.82704e-05,1.64051,-0.0571352,0,0.190488,0.0128424,0,0.9963,17607,1,1,6.70274,0.999254,6.69775,16.5123,0.121122,352.5,1.63994
3,2696,4.82694e-05,1.36628,-0.0263908,0,0.0879989,0.0121578,0,0.996302,17607,1,1,3.62044,0.992909,3.59476,16.3211,0.12254,160,1.36601
3,2697,4.82684e-05,1.22688,-0.0431259,0,0.143787,0.0124532,0,0.996303,17607,1,0.999999,1.25446,0.981029,1.23066,16.3817,0.122087,569,1.22644
3,2698,4.82673e-05,1.56998,-0.0640133,0,0.213426,0.0139489,0,0.996305,17607,1,1,4.69451,0.997822,4.68429,16.5109,0.121132,558,1.56934
3,2699,4.82663e-05,1.43834,-0.0719418,0,0.239842,0.0111813,0,0.996306,17607,1,0.999999,3.5119,0.996875,3.50093,16.3955,0.121985,692,1.43762
3,2700,4.82653e-05,1.29659,-0.0191892,0,0.0639925,0.0114424,0,0.996307,17607,1,1,9.14386,0.99156,9.06669,16.4836,0.121333,122,1.2964
3,2701,4.82643e-05,1.36646,-0.066002,0,0.220025,0.0100182,0,0.996309,17607,1,1,2.24455,0.974253,2.18676,16.4428,0.121634,721,1.3658
3,2702,4.82633e-05,1.29282,-0.0173962,0,0.0580129,0.00966502,0,0.99631,17607,1,1,19.0401,0.997844,18.9991,16.4862,0.121314,121.5,1.29264
3,2703,4.82622e-05,1.52009,-0.0569285,0,0.189793,0.0125757,0,0.996311,17607,1,1,6.43282,0.999456,6.42932,16.5324,0.120974,603.5,1.51952
3,2704,4.82612e-05,1.37438,-0.0545266,0,0.181805,0.0129976,0,0.996313,17607,1,1,5.88564,0.998159,5.8748,16.5027,0.121193,360,1.37384
3,2705,4.82602e-05,1.46947,-0.0489836,0,0.163318,0.0118583,0,0.996314,17607,1,1,5.66884,0.994136,5.6356,16.2746,0.122891,437,1.46898
3,2706,4.82592e-05,1.62058,-0.0415313,0,0.138463,0.0108203,0,0.996315,17607,1,1,8.54841,0.998073,8.53193,16.4367,0.121679,302.5,1.62017
3,2707,4.82582e-05,1.71281,-0.0723756,0,0.241318,0.012857,0,0.996317,17607,1,1,4.29588,0.995235,4.27541,16.475,0.121396,599.5,1.71209
3,2708,4.82571e-05,1.4219,-0.0539827,0,0.17996,0.00956376,0,0.996318,17607,1,1,3.77976,0.998412,3.77376,16.5106,0.121134,568.5,1.42136
3,2709,4.82561e-05,1.50551,-0.045163,0,0.150567,0.0110116,0,0.996319,17607,1,1,9.24197,0.998935,9.23213,16.4874,0.121304,283.5,1.50506
3,2710,4.82551e-05,1.08299,-0.0379043,0,0.126371,0.0106824,0,0.996321,17607,1,1,2.79042,0.988281,2.75772,16.2023,0.123439,557.5,1.08261
3,2711,4.82541e-05,1.33161,-0.0605793,0,0.201945,0.00879146,0,0.996322,17607,1,1,4.06683,0.997725,4.05758,16.3167,0.122574,666.5,1.33101
3,2712,4.82531e-05,1.70998,-0.0769595,0,0.256559,0.0113751,0,0.996324,17607,1,1,6.82261,0.997895,6.80825,16.36,0.12225,572,1.70921
3,2713,4.8252e-05,1.02644,-0.0684857,0,0.228332,0.0124449,0,0.996325,17607,1,0.999999,1.54028,0.994138,1.53125,16.4073,0.121897,899,1.02575
3,2714,4.8251e-05,1.35339,-0.0676441,0,0.22551,0.0115646,0,0.996326,17607,1,1,12.062,0.999061,12.0506,16.398,0.121966,707,1.35272
3,2715,4.825e-05,1.40337,-0.0522679,0,0.174248,0.0106546,0,0.996328,17607,1,1,3.40207,0.998274,3.3962,16.5478,0.120862,619.5,1.40285
3,2716,4.8249e-05,1.4467,-0.0257266,0,0.0857782,0.0107073,0,0.996329,17607,1,1,4.18435,0.999081,4.1805,16.3894,0.12203,211.5,1.44644
3,2717,4.8248e-05,1.3139,-0.069282,0,0.23098,0.0121697,0,0.99633,17607,1,1,5.28645,0.99808,5.2763,16.5393,0.120924,743.5,1.3132
3,2718,4.82469e-05,1.10146,-0.035754,0,0.119208,0.0112931,0,0.996332,17607,1,1,4.29368,0.998761,4.28836,16.5454,0.120879,473.5,1.10111
3,2719,4.82459e-05,1.31726,-0.0245217,0,0.0817771,0.0138611,0,0.996333,17607,1,1,6.4386,0.99875,6.43056,16.5246,0.121032,137.5,1.31701
3,2720,4.82449e-05,1.56923,-0.058088,0,0.193648,0.0102953,0,0.996334,17607,1,1,16.2161,0.999103,16.2015,16.5,0.121212,587,1.56865
3,2721,4.82439e-05,1.30146,-0.0505362,0,0.168473,0.0105525,0,0.996336,17607,1,1,3.85518,0.996817,3.84291,15.9947,0.125042,610.5,1.30096
3,2722,4.82429e-05,1.31789,-0.0395494,0,0.13186,0.0114096,0,0.996337,17607,1,1,7.5781,0.999351,7.57318,16.378,0.122115,359.5,1.31749
3,2723,4.82418e-05,1.1931,-0.0180962,0,0.0603625,0.0135702,0,0.996338,17607,1,1,9.53743,0.999388,9.53159,16.5256,0.121024,85,1.19292
3,2724,4.82408e-05,1.2344,-0.0451386,0,0.150504,0.0137959,0,0.99634,17607,1,1,6.67548,0.996436,6.65169,16.5286,0.121002,626.5,1.23395
3,2725,4.82398e-05,1.49816,-0.0559499,0,0.186542,0.0133344,0,0.996341,17607,1,1,3.05244,0.997047,3.04343,16.5351,0.120955,620,1.4976
3,2726,4.82388e-05,1.36527,-0.0419579,0,0.139878,0.00961165,0,0.996342,17607,0,0.775023,0.775023,0.753525,0.753525,16.4959,0.121242,489.5,1.36485
3,2727,4.82378e-05,1.45138,-0.055307,0,0.184389,0.0128212,0,0.996344,17607,1,1,4.07173,0.997687,4.06232,16.3376,0.122417,577.5,1.45082
3,2728,4.82367e-05,1.30735,-0.0591423,0,0.197169,0.0106792,0,0.996345,17607,1,1,11.4729,0.998328,11.4538,16.3762,0.122129,738.5,1.30676
3,2729,4.82357e-05,1.21073,-0.0503675,0,0.167922,0.0116675,0,0.996346,17607,1,0.999999,1.36429,0.969912,1.32324,16.374,0.122145,370.5,1.21023
3,2730,4.82347e-05,1.77069,-0.0777107,0,0.259077,0.0129579,0,0.996348,17607,1,1,2.75056,0.994682,2.73593,16.5152,0.1211,485.5,1.76991
3,2731,4.82337e-05,1.75164,-0.064299,0,0.214365,0.0122159,0,0.996349,17607,1,1,7.70282,0.998986,7.69501,16.4968,0.121236,405.5,1.75099
3,2732,4.82327e-05,1.78483,-0.0674689,0,0.224918,0.0111845,0,0.99635,17607,1,1,15.8789,0.999207,15.8663,16.2465,0.123103,400.5,1.78416
3,2733,4.82316e-05,1.5576,-0.0764394,0,0.254851,0.013372,0,0.996352,17607,1,1,12.0918,0.999108,12.081,16.3322,0.122457,626,1.55683
3,2734,4.82306e-05,1.27476,-0.0489773,0,0.163284,0.0103911,0,0.996353,17607,1,1,6.22654,0.998474,6.21704,16.3655,0.122208,382,1.27427
3,2735,4.82296e-05,1.60902,-0.0819444,0,0.273178,0.0109239,0,0.996354,17607,1,1,2.93536,0.995299,2.92156,16.362,0.122235,548.5,1.6082
3,2736,4.82286e-05,1.74578,-0.116646,0,0.388892,0.013303,0,0.996356,17607,1,1,9.46263,0.998559,9.449,16.3481,0.122338,563.5,1.74461
3,2737,4.82276e-05,1.53537,-0.0592925,0,0.19769,0.0138042,0,0.996357,17607,1,1,9.57249,0.999185,9.56469,16.3767,0.122125,291,1.53478
3,2738,4.82265e-05,1.31744,-0.033729,0,0.112466,0.0123911,0,0.996358,17607,1,1,16.2451,0.999077,16.2301,16.4905,0.121282,132.5,1.3171
3,2739,4.82255e-05,1.42544,-0.0553898,0,0.184676,0.0122414,0,0.99636,17607,1,1,3.01545,0.994314,2.9983,16.5085,0.12115,462.5,1.42489
3,2740,4.82245e-05,1.0792,-0.0446053,0,0.14871,0.0109504,0,0.996361,17607,1,1,2.07635,0.996782,2.06967,16.4935,0.12126,546,1.07876
3,2741,4.82235e-05,1.17485,-0.0167669,0,0.0559158,0.0081056,0,0.996362,17607,1,0.999999,1.71257,0.988954,1.69365,16.5081,0.121152,514.5,1.17468
3,2742,4.82224e-05,1.06095,-0.0446631,0,0.148939,0.015827,0,0.996364,17607,1,0.999999,1.55141,0.993983,1.54208,16.5008,0.121207,535,1.0605
3,2743,4.82214e-05,1.1972,-0.0706074,0,0.235388,0.0112587,0,0.996365,17607,1,0.999999,1.96104,0.99122,1.94382,16.2514,0.123066,793.5,1.1965
3,2744,4.82204e-05,1.13743,-0.0381947,0,0.127337,0.00940608,0,0.996366,17607,1,1,4.50704,0.994896,4.48404,16.3235,0.122523,493,1.13705
3,2745,4.82194e-05,1.43899,-0.0589214,0,0.196453,0.0121768,0,0.996368,17607,1,1,2.40491,0.997352,2.39854,16.3621,0.122234,622.5,1.4384
3,2746,4.82184e-05,1.21795,-0.0543619,0,0.18124,0.0116847,0,0.996369,17607,1,1,1.86352,0.991827,1.84829,16.3788,0.122109,439.5,1.2174
3,2747,4.82173e-05,1.22833,-0.0686006,0,0.228693,0.00978122,0,0.99637,17607,1,0.999999,1.02675,0.966959,0.992826,16.365,0.122212,803,1.22764
3,2748,4.82163e-05,1.74417,-0.0469449,0,0.156512,0.0121783,0,0.996372,17607,1,1,13.3921,0.998601,13.3733,16.2668,0.12295,406.5,1.7437
3,2749,4.82153e-05,1.19834,-0.0459014,0,0.153064,0.0152092,0,0.996373,17607,1,0.999999,1.43283,0.989492,1.41778,16.4904,0.121283,462.5,1.19789
3,2750,4.82143e-05,1.75679,-0.0419489,0,0.13985,0.010357,0,0.996374,17607,1,1,21.3327,0.998533,21.3014,16.5087,0.121148,422,1.75637
3,2751,4.82133e-05,1.69706,-0.0391872,0,0.130644,0.0104913,0,0.996376,17607,1,1,12.0153,0.998433,11.9965,16.5138,0.121111,336.5,1.69667
3,2752,4.82122e-05,1.30949,-0.0402346,0,0.134132,0.00898812,0,0.996377,17607,1,0.999999,2.09754,0.988673,2.07378,16.5171,0.121086,581.5,1.30909
3,2753,4.82112e-05,1.2943,-0.0434856,0,0.144969,0.0092171,0,0.996378,17607,1,1,5.38251,0.997487,5.36898,16.4897,0.121288,585.5,1.29387
3,2754,4.82102e-05,1.66234,-0.065227,0,0.217455,0.0123895,0,0.996379,17607,1,1,10.1774,0.997688,10.1539,16.0857,0.124334,479,1.66169
3,2755,4.82092e-05,1.68099,-0.0701436,0,0.233895,0.0154862,0,0.996381,17607,1,1,7.9134,0.998261,7.89964,16.5002,0.121211,601,1.68028
3,2756,4.82082e-05,1.26709,-0.0499836,0,0.166636,0.0105044,0,0.996382,17607,1,1,2.11527,0.990747,2.0957,16.4783,0.121372,615,1.26659
3,2757,4.82071e-05,1.68552,-0.0710433,0,0.236831,0.0101055,0,0.996383,17607,1,1,15.3895,0.999165,15.3766,16.5021,0.121197,610.5,1.68481
3,2758,4.82061e-05,1.19586,-0.0395747,0,0.131942,0.0104161,0,0.996385,17607,1,1,6.97174,0.999537,6.96851,16.371,0.122167,467,1.19546
3,2759,4.82051e-05,1.51003,-0.0419349,0,0.139817,0.0126783,0,0.996386,17607,1,1,15.4668,0.999462,15.4585,16.4395,0.121658,268.5,1.50961
3,2760,4.82041e-05,1.42703,-0.0496289,0,0.165462,0.0121636,0,0.996387,17607,1,1,5.35361,0.996981,5.33744,16.4734,0.121408,580.5,1.42653
3,2761,4.82031e-05,1.02932,-0.0336662,0,0.11229,0.0151637,0,0.996389,17607,1,1,2.39884,0.996727,2.39099,16.5068,0.121162,456.5,1.02899
3,2762,4.8202e-05,1.72685,-0.0777335,0,0.259134,0.0111012,0,0.99639,17607,1,1,5.08288,0.999185,5.07874,16.5301,0.120991,461.5,1.72607
3,2763,4.8201e-05,1.30866,-0.063187,0,0.210685,0.0135109,0,0.996391,17607,1,1,6.25572,0.999174,6.25056,16.5452,0.120881,743.5,1.30803
3,2764,4.82e-05,1.16478,-0.0369684,0,0.123253,0.0109384,0,0.996392,17607,1,1,8.76177,0.999575,8.75805,16.3317,0.122461,528,1.16441
3,2765,4.8199e-05,1.25166,-0.0635128,0,0.211766,0.013935,0,0.996394,17607,1,0.999999,2.60869,0.992143,2.5882,16.1263,0.124021,750.5,1.25102
3,2766,4.8198e-05,1.032,-0.036056,0,0.120216,0.0114349,0,0.996395,17607,1,1,4.7893,0.998984,4.78443,16.4864,0.121312,516,1.03164
3,2767,4.81969e-05,1.44626,-0.0439949,0,0.146673,0.0100602,0,0.996396,17607,1,1,4.60778,0.996512,4.59172,16.4907,0.121281,364.5,1.44582
3,2768,4.81959e-05,1.35239,-0.0694968,0,0.231679,0.0101818,0,0.996398,17607,1,1,3.26416,0.993134,3.24175,16.3327,0.122453,779.5,1.35169
3,2769,4.81949e-05,1.0768,-0.0621355,0,0.207177,0.0129681,0,0.996399,17607,0,0.955919,0.955919,0.937723,0.937723,16.2885,0.122786,892.5,1.07618
3,2770,4.81939e-05,1.32855,-0.0639784,0,0.213306,0.0120604,0,0.9964,17607,0,0.959537,0.959537,0.936972,0.936972,16.3535,0.122298,734,1.32791
3,2771,4.81929e-05,1.50144,-0.0263908,0,0.087995,0.0113822,0,0.996402,17607,1,1,5.53387,0.992018,5.4897,16.3386,0.122409,218.5,1.50118
3,2772,4.81918e-05,1.45739,-0.0568164,0,0.189417,0.0116831,0,0.996403,17607,1,1,2.1833,0.991738,2.16526,16.3855,0.122059,556.5,1.45683
3,2773,4.81908e-05,1.14388,-0.017359,0,0.0578978,0.0117137,0,0.996404,17607,1,1,6.92167,0.999176,6.91596,16.3722,0.122158,64.5,1.14371
3,2774,4.81898e-05,1.5517,-0.0630421,0,0.210165,0.0111045,0,0.996405,17607,1,1,3.9003,0.997697,3.89132,16.2501,0.123076,566,1.55107
3,2775,4.81888e-05,1.20015,-0.0379877,0,0.126655,0.0112774,0,0.996407,17607,0,0.809372,0.809372,0.785061,0.785061,16.4795,0.121363,584.5,1.19977
3,2776,4.81878e-05,1.64644,-0.0459981,0,0.153346,0.00985432,0,0.996408,17607,1,0.999999,1.71527,0.993261,1.70371,16.1404,0.123912,354,1.64598
3,2777,4.81867e-05,1.17647,-0.0557192,0,0.185749,0.00958537,0,0.996409,17607,1,1,7.33143,0.999158,7.32526,16.5326,0.120973,831,1.17591
3,2778,4.81857e-05,1.78445,-0.0550419,0,0.183507,0.0123023,0,0.996411,17607,1,1,5.22834,0.998808,5.22211,16.2171,0.123327,504,1.78389
3,2779,4.81847e-05,1.54567,-0.0439159,0,0.146419,0.0127947,0,0.996412,17607,1,1,3.60415,0.997974,3.59684,16.5261,0.121021,346.5,1.54523
3,2780,4.81837e-05,1.28106,-0.0373697,0,0.124597,0.0119444,0,0.996413,17607,1,0.999999,2.44272,0.995224,2.43105,16.4971,0.121233,421,1.28069
3,2781,4.81827e-05,1.62025,-0.0619832,0,0.206686,0.0160983,0,0.996414,17607,1,1,8.03376,0.998968,8.02547,16.4722,0.121417,606,1.61963
3,2782,4.81816e-05,1.53828,-0.0397308,0,0.132465,0.0122476,0,0.996416,17607,1,1,8.94767,0.999196,8.94048,16.3048,0.122663,320.5,1.53788
3,2783,4.81806e-05,1.55883,-0.033996,0,0.113338,0.0093304,0,0.996417,17607,1,1,9.41241,0.999298,9.40581,16.3523,0.122307,286,1.55849
3,2784,4.81796e-05,1.39261,-0.021747,0,0.0725223,0.012344,0,0.996418,17607,1,1,3.96864,0.985951,3.91288,16.3556,0.122282,171.5,1.39239
3,2785,4.81786e-05,1.2986,-0.0188501,0,0.0628631,0.0110233,0,0.99642,17607,1,1,4.5382,0.996472,4.52219,16.5108,0.121133,133.5,1.29841
3,2786,4.81776e-05,1.42433,-0.0503251,0,0.167772,0.0106917,0,0.996421,17607,1,0.999999,1.83126,0.994411,1.82103,16.5282,0.121005,637.5,1.42383
3,2787,4.81765e-05,1.29935,-0.0603864,0,0.201323,0.0120803,0,0.996422,17607,1,1,4.64296,0.99862,4.63656,16.1234,0.124043,750,1.29874
3,2788,4.81755e-05,1.0665,-0.0500034,0,0.166694,0.0089676,0,0.996423,17607,0,0.897811,0.897811,0.856387,0.856387,16.3513,0.122314,877,1.066
3,2789,4.81745e-05,1.38908,-0.0473441,0,0.157836,0.0109253,0,0.996425,17607,1,1,5.01033,0.997612,4.99836,16.3533,0.122299,597.5,1.38861
3,2790,4.81735e-05,1.43859,-0.0259448,0,0.0865143,0.0122558,0,0.996426,17607,1,1,9.93856,0.997823,9.91692,15.6646,0.127677,193,1.43833
3,2791,4.81724e-05,1.32826,-0.041204,0,0.137396,0.0147271,0,0.996427,17607,1,1,5.80943,0.997823,5.79679,16.3791,0.122107,508.5,1.32785
3,2792,4.81714e-05,1.42047,-0.0443303,0,0.147796,0.0113988,0,0.996429,17607,1,1,2.83998,0.986082,2.80046,16.2807,0.122845,599.5,1.42002
3,2793,4.81704e-05,1.46384,-0.0631883,0,0.210658,0.0116444,0,0.99643,17607,1,0.999999,2.37778,0.985509,2.34332,16.4631,0.121484,639,1.46321
3,2794,4.81694e-05,1.42066,-0.0512013,0,0.170691,0.00974663,0,0.996431,17607,1,1,4.97261,0.996986,4.95762,16.5079,0.121154,597.5,1.42015
3,2795,4.81684e-05,1.48767,-0.0344234,0,0.114786,0.0148501,0,0.996432,17607,1,1,3.19939,0.990969,3.1705,16.3597,0.122252,220.5,1.48733
3,2796,4.81673e-05,1.49912,-0.0601653,0,0.200607,0.0142979,0,0.996434,17607,1,0.999999,2.26584,0.994715,2.25387,16.4982,0.121225,655.5,1.49852
3,2797,4.81663e-05,1.53673,-0.073422,0,0.244762,0.0100883,0,0.996435,17607,1,1,3.9758,0.995868,3.95938,16.2613,0.122992,678,1.536
3,2798,4.81653e-05,1.20956,-0.051091,0,0.170357,0.0150317,0,0.996436,17607,0,0.726954,0.726954,0.698602,0.698602,16.2806,0.122846,509.5,1.20905
3,2799,4.81643e-05,1.26781,-0.0660885,0,0.220331,0.0108302,0,0.996437,17607,1,0.999999,1.42783,0.979603,1.39871,16.4779,0.121375,781,1.26715
3,2800,4.81633e-05,1.34697,-0.0571919,0,0.190691,0.0142476,0,0.996439,17607,1,1,2.19472,0.99685,2.18781,16.4859,0.121316,664,1.3464
3,2801,4.81622e-05,1.29679,-0.0605848,0,0.201963,0.00858781,0,0.99644,17607,1,1,2.16623,0.989836,2.14422,16.3611,0.122241,693,1.29618
3,2802,4.81612e-05,1.16877,-0.0444923,0,0.148355,0.0125669,0,0.996441,17607,1,1,5.80773,0.999278,5.80354,16.2858,0.122806,414.5,1.16832
3,2803,4.81602e-05,1.32103,-0.0686067,0,0.22872,0.0113557,0,0.996443,17607,1,1,6.66148,0.99777,6.64662,16.3242,0.122517,749,1.32034
3,2804,4.81592e-05,1.14617,-0.0668575,0,0.222881,0.0103008,0,0.996444,17607,1,1,3.63594,0.995569,3.61983,16.2636,0.122974,831,1.1455
3,2805,4.81582e-05,1.62354,-0.0422911,0,0.141059,0.0181436,0,0.996445,17607,1,1,6.80954,0.992392,6.75773,16.4255,0.121762,373,1.62312
3,2806,4.81571e-05,1.39589,-0.051727,0,0.172453,0.0119169,0,0.996446,17607,1,1,18.4639,0.997937,18.4258,16.4897,0.121288,661.5,1.39537
3,2807,4.81561e-05,1.28608,-0.0690188,0,0.230087,0.0105927,0,0.996448,17607,1,1,5.57375,0.997928,5.5622,16.5019,0.121198,753,1.28539
3,2808,4.81551e-05,1.39596,-0.0398777,0,0.132955,0.011349,0,0.996449,17607,1,1,17.3456,0.999371,17.3347,16.3741,0.122144,234,1.39556
