epoch,step,lr,cfm,ema_decay,gpu_mem_peak_mb,grad_clip_active,grad_norm_cn_postclip,grad_norm_cn_preclip,grad_norm_trunk_postclip,grad_norm_trunk_preclip,samples_per_sec,step_time_sec,t_mean,total
3,2642,4.83245e-05,1.25072,0.996226,11463.4,1,1,2.81672,0.995747,2.80474,29.9828,0.0667049,758,1.25072
3,2643,4.83235e-05,1.21974,0.996228,11463.7,1,1,6.79573,0.996391,6.77121,29.6943,0.0673529,606.5,1.21974
3,2644,4.83224e-05,1.302,0.996229,11464.4,1,1,3.92268,0.998055,3.91505,29.8227,0.0670631,794,1.302
3,2645,4.83214e-05,1.49387,0.996231,11462.9,1,1,12.4716,0.998871,12.4575,30.0628,0.0665275,253.5,1.49387
3,2646,4.83204e-05,1.35444,0.996232,11463.2,1,1,3.75778,0.99165,3.72641,30.5805,0.0654012,474,1.35444
3,2647,4.83194e-05,1.62828,0.996234,11465.2,1,1,3.6908,0.994169,3.66928,30.3972,0.0657954,387.5,1.62828
3,2648,4.83184e-05,1.82394,0.996235,11465,1,1,6.30646,0.996464,6.28416,30.0759,0.0664983,441.5,1.82394
3,2649,4.83173e-05,1.56452,0.996236,11467.3,1,1,7.25115,0.99765,7.23411,30.0014,0.0666636,358.5,1.56452
3,2650,4.83163e-05,1.36086,0.996238,11465.2,1,1,4.70623,0.997399,4.69399,29.9854,0.0666991,705,1.36086
3,2651,4.83153e-05,1.7099,0.996239,11464.2,1,1,19.2277,0.999022,19.2089,30.4333,0.0657176,326,1.7099
3,2652,4.83143e-05,1.6322,0.996241,11467,1,1,4.66632,0.997456,4.65445,29.3497,0.0681439,593.5,1.6322
3,2653,4.83133e-05,1.22768,0.996242,11466.4,1,1,3.48572,0.990602,3.45296,30.4799,0.0656169,486,1.22768
3,2654,4.83122e-05,1.58103,0.996243,11464.2,1,1,6.14075,0.997088,6.12287,30.0229,0.0666159,262,1.58103
3,2655,4.83112e-05,1.78756,0.996245,11464.4,1,1,11.5464,0.998211,11.5258,29.9589,0.0667582,529.5,1.78756
3,2656,4.83102e-05,1.2054,0.996246,11468.7,1,1,2.95509,0.992079,2.93169,30.4356,0.0657125,835.5,1.2054
3,2657,4.83092e-05,1.50341,0.996248,11466.5,1,1,11.3424,0.999253,11.3339,29.9517,0.0667743,281,1.50341
3,2658,4.83082e-05,1.4138,0.996249,11466.9,1,1,8.86483,0.998783,8.85404,30.0583,0.0665373,319,1.4138
3,2659,4.83071e-05,1.21825,0.99625,11472.1,1,0.999999,1.65241,0.991675,1.63865,29.9934,0.0666814,599.5,1.21825
3,2660,4.83061e-05,1.13685,0.996252,11468.9,1,1,3.19807,0.992889,3.17533,29.9133,0.0668598,846.5,1.13685
3,2661,4.83051e-05,1.11798,0.996253,11469.7,1,1,2.76592,0.995495,2.75346,29.8896,0.0669128,460,1.11798
3,2662,4.83041e-05,1.72847,0.996255,11470.5,1,1,17.0379,0.998795,17.0174,29.9946,0.0666787,363,1.72847
3,2663,4.83031e-05,1.11052,0.996256,11468.9,1,0.999999,1.06884,0.985238,1.05306,31.1137,0.0642805,498.5,1.11052
3,2664,4.8302e-05,1.52113,0.996257,11467.9,1,1,6.36824,0.997102,6.34978,30.1221,0.0663965,657.5,1.52113
3,2665,4.8301e-05,1.7427,0.996259,11465.5,1,1,5.14444,0.997408,5.13111,30.0327,0.066594,436.5,1.7427
3,2666,4.83e-05,1.43929,0.99626,11467.4,1,1,3.98513,0.99426,3.96226,29.4575,0.0678943,462.5,1.43929
3,2667,4.8299e-05,1.58308,0.996262,11464.6,1,1,8.05519,0.997685,8.03654,30.0288,0.0666027,274,1.58308
3,2668,4.8298e-05,0.879058,0.996263,11468.2,1,0.999999,1.39399,0.969588,1.3516,30.1284,0.0663825,967,0.879058
3,2669,4.82969e-05,1.22774,0.996264,11466,1,0.999999,1.90682,0.987401,1.8828,29.4711,0.067863,596,1.22774
3,2670,4.82959e-05,1.35313,0.996266,11468.7,1,1,4.94979,0.995112,4.92559,29.8947,0.0669014,422.5,1.35313
3,2671,4.82949e-05,1.41011,0.996267,11465.9,1,1,11.7209,0.998272,11.7006,30.4329,0.0657183,177,1.41011
3,2672,4.82939e-05,1.03019,0.996269,11466.4,1,0.999999,1.83262,0.984971,1.80507,30.0236,0.0666143,890,1.03019
3,2673,4.82929e-05,1.49798,0.99627,11466,1,1,8.61392,0.99899,8.60522,30.4359,0.0657119,493,1.49798
3,2674,4.82918e-05,1.70499,0.996271,11468.9,1,1,9.96329,0.998825,9.95159,30.1115,0.0664199,330.5,1.70499
3,2675,4.82908e-05,1.06248,0.996273,11468.7,1,1,6.53824,0.998889,6.53098,29.9991,0.0666686,458,1.06248
3,2676,4.82898e-05,1.42355,0.996274,11467.3,1,1,4.09285,0.997041,4.08074,30.4996,0.0655747,524,1.42355
3,2677,4.82888e-05,1.19405,0.996276,11465.5,1,1,14.7164,0.999389,14.7074,30.5248,0.0655205,387.5,1.19405
3,2678,4.82878e-05,1.46118,0.996277,11469.5,1,1,2.69755,0.996987,2.68942,29.2477,0.0683815,206,1.46118
3,2679,4.82867e-05,1.34182,0.996278,11471.1,1,1,9.95962,0.998982,9.94948,29.9856,0.0666986,756,1.34182
3,2680,4.82857e-05,1.52988,0.99628,11465.4,1,1,2.45694,0.996747,2.44895,30.7002,0.0651462,281,1.52988
3,2681,4.82847e-05,1.28915,0.996281,11467.7,1,1,3.91181,0.999107,3.90831,30.7084,0.0651288,598,1.28915
3,2682,4.82837e-05,1.29474,0.996283,11467.9,1,1,8.43913,0.999467,8.43463,30.3681,0.0658586,390,1.29474
3,2683,4.82827e-05,1.21243,0.996284,11466.4,1,1,6.48086,0.998424,6.47065,29.565,0.0676476,804,1.21243
3,2684,4.82816e-05,1.64501,0.996285,11469,1,1,10.9759,0.998445,10.9589,31.2503,0.0639994,581,1.64501
3,2685,4.82806e-05,1.54613,0.996287,11465.7,1,1,4.92707,0.996924,4.91191,28.8099,0.0694206,656.5,1.54613
3,2686,4.82796e-05,1.50444,0.996288,11468.2,1,1,2.41447,0.993589,2.39899,30.5621,0.0654404,276,1.50444
3,2687,4.82786e-05,1.71375,0.996289,11465.8,1,1,10.7829,0.998928,10.7714,27.4864,0.0727632,493.5,1.71375
3,2688,4.82776e-05,1.77305,0.996291,11463.8,1,1,8.44907,0.99842,8.43572,30.1252,0.0663895,570.5,1.77305
3,2689,4.82765e-05,1.7042,0.996292,11467.6,1,1,3.82712,0.994841,3.80738,30.3666,0.0658619,482.5,1.7042
3,2690,4.82755e-05,1.66224,0.996294,11466.6,1,0.999999,1.20646,0.992262,1.19712,30.0985,0.0664484,518.5,1.66224
3,2691,4.82745e-05,1.48779,0.996295,11466.6,1,1,5.23298,0.998143,5.22327,29.8817,0.0669306,657.5,1.48779
3,2692,4.82735e-05,1.61539,0.996296,11465,1,1,7.03797,0.997553,7.02075,30.5605,0.0654439,537,1.61539
3,2693,4.82724e-05,0.923318,0.996298,11466,1,1,4.11138,0.998246,4.10417,30.3805,0.0658316,483.5,0.923318
3,2694,4.82714e-05,1.48259,0.996299,11463.2,1,1,4.05704,0.998408,4.05058,30.4621,0.0656553,227,1.48259
3,2695,4.82704e-05,1.63372,0.9963,11465.4,1,1,8.74002,0.998639,8.72813,29.9709,0.0667313,352.5,1.63372
3,2696,4.82694e-05,1.36527,0.996302,11465.9,1,1,9.45934,0.999091,9.45075,29.3585,0.0681235,160,1.36527
3,2697,4.82684e-05,1.22626,0.996303,11466.4,1,1,4.95238,0.99849,4.9449,30.4044,0.06578,569,1.22626
3,2698,4.82673e-05,1.57087,0.996305,11467.7,1,0.999999,2.2204,0.984161,2.18523,30.3215,0.0659599,558,1.57087
3,2699,4.82663e-05,1.43863,0.996306,11463.8,1,1,4.89795,0.997872,4.88753,29.9195,0.0668459,692,1.43863
3,2700,4.82653e-05,1.28458,0.996307,11466.9,1,1,5.22571,0.998552,5.21814,29.7431,0.0672425,122,1.28458
3,2701,4.82643e-05,1.36345,0.996309,11465,1,1,3.51553,0.991776,3.48662,30.2574,0.0660996,721,1.36345
3,2702,4.82633e-05,1.27315,0.99631,11466.4,1,1,4.32482,0.983754,4.25455,30.3575,0.0658816,121.5,1.27315
3,2703,4.82622e-05,1.51968,0.996311,11466,1,1,5.48551,0.998403,5.47675,30.1966,0.0662326,603.5,1.51968
3,2704,4.82612e-05,1.37988,0.996313,11465.3,1,1,15.4886,0.99931,15.4779,29.868,0.0669613,360,1.37988
3,2705,4.82602e-05,1.47849,0.996314,11466.7,1,1,18.2393,0.999296,18.2265,30.163,0.0663064,437,1.47849
3,2706,4.82592e-05,1.62967,0.996315,11467.4,1,1,17.0138,0.999513,17.0055,30.5837,0.0653944,302.5,1.62967
3,2707,4.82582e-05,1.72523,0.996317,11468.2,1,1,24.8183,0.999001,24.7935,29.8178,0.0670741,599.5,1.72523
3,2708,4.82571e-05,1.42254,0.996318,11464.2,1,1,4.81297,0.997463,4.80076,29.5499,0.067682,568.5,1.42254
3,2709,4.82561e-05,1.50666,0.996319,11466,1,1,4.52506,0.993949,4.49768,30.3945,0.0658013,283.5,1.50666
3,2710,4.82551e-05,1.08235,0.996321,11469.2,1,1,5.48302,0.99433,5.45193,29.8552,0.06699,557.5,1.08235
3,2711,4.82541e-05,1.34184,0.996322,11471.3,1,1,18.0711,0.999108,18.055,30.5296,0.0655101,666.5,1.34184
3,2712,4.82531e-05,1.72206,0.996324,11466.7,1,1,20.6128,0.998734,20.5867,30.5053,0.0655623,572,1.72206
3,2713,4.8252e-05,1.02909,0.996325,11464.6,1,0.999999,1.49398,0.968211,1.44649,29.3133,0.0682283,899,1.02909
3,2714,4.8251e-05,1.35026,0.996326,11463.4,1,1,7.85082,0.998668,7.84036,30.4607,0.0656583,707,1.35026
3,2715,4.825e-05,1.40746,0.996328,11463.4,1,1,6.83864,0.999152,6.83284,30.0058,0.0666538,619.5,1.40746
3,2716,4.8249e-05,1.45155,0.996329,11468.1,1,1,11.5343,0.999047,11.5233,30.4654,0.0656482,211.5,1.45155
3,2717,4.8248e-05,1.32406,0.99633,11465,1,1,12.1519,0.998978,12.1395,29.8131,0.0670846,743.5,1.32406
3,2718,4.82469e-05,1.11056,0.996332,11467.7,1,1,2.77666,0.99233,2.75537,30.5511,0.0654641,473.5,1.11056
3,2719,4.82459e-05,1.32184,0.996333,11464.6,1,1,8.25774,0.998332,8.24396,30.0538,0.0665473,137.5,1.32184
3,2720,4.82449e-05,1.57074,0.996334,11463,1,1,10.9682,0.999273,10.9602,30.0721,0.0665068,587,1.57074
3,2721,4.82439e-05,1.30596,0.996336,11464.7,1,1,4.63389,0.997489,4.62225,30.6246,0.0653069,610.5,1.30596
3,2722,4.82429e-05,1.32203,0.996337,11464.5,1,1,13.0688,0.999689,13.0647,29.2807,0.0683044,359.5,1.32203
3,2723,4.82418e-05,1.19581,0.996338,11464.8,1,1,10.1555,0.999689,10.1523,29.9315,0.0668193,85,1.19581
3,2724,4.82408e-05,1.23446,0.99634,11463.7,1,1,5.81704,0.998273,5.80699,30.3486,0.0659009,626.5,1.23446
3,2725,4.82398e-05,1.50411,0.996341,11464.9,1,1,11.9208,0.99891,11.9078,29.6929,0.0673563,620,1.50411
3,2726,4.82388e-05,1.36962,0.996342,11466.9,1,0.999999,2.2441,0.98732,2.21564,30.5564,0.0654528,489.5,1.36962
3,2727,4.82378e-05,1.45043,0.996344,11467.1,1,0.999999,2.11905,0.993589,2.10546,30.3649,0.0658655,577.5,1.45043
3,2728,4.82367e-05,1.30362,0.996345,11466.3,1,1,5.62674,0.998498,5.61829,30.0443,0.0665685,738.5,1.30362
3,2729,4.82357e-05,1.21265,0.996346,11464.3,1,1,10.3099,0.999476,10.3045,29.9128,0.0668611,370.5,1.21265
3,2730,4.82347e-05,1.77281,0.996348,11468.9,1,1,13.6957,0.999301,13.6861,30.5271,0.0655155,485.5,1.77281
3,2731,4.82337e-05,1.74793,0.996349,11467.2,1,1,3.12229,0.996431,3.11115,29.2973,0.0682657,405.5,1.74793
3,2732,4.82327e-05,1.77849,0.99635,11466.7,1,1,5.19037,0.998772,5.184,29.9277,0.0668277,400.5,1.77849
3,2733,4.82316e-05,1.55867,0.996352,11465,1,0.999999,1.44912,0.989689,1.43418,30.3676,0.0658596,626,1.55867
3,2734,4.82306e-05,1.27496,0.996353,11470.5,1,1,3.86983,0.994751,3.84951,29.9569,0.0667626,382,1.27496
3,2735,4.82296e-05,1.60922,0.996354,11467.5,1,1,8.85513,0.999458,8.85033,29.9879,0.0666936,548.5,1.60922
3,2736,4.82286e-05,1.74821,0.996356,11465.1,1,1,10.5832,0.99904,10.573,29.9918,0.0666849,563.5,1.74821
3,2737,4.82276e-05,1.53554,0.996357,11466.6,1,1,5.58949,0.999195,5.58499,30.5258,0.0655183,291,1.53554
3,2738,4.82265e-05,1.31259,0.996358,11466.3,1,0.999999,1.40014,0.967607,1.35479,30.4237,0.0657381,132.5,1.31259
3,2739,4.82255e-05,1.43218,0.99636,11465.4,1,1,6.49272,0.995602,6.46417,29.64,0.0674764,462.5,1.43218
3,2740,4.82245e-05,1.08142,0.996361,11467.6,1,1,4.91357,0.997503,4.90131,29.5639,0.06765,546,1.08142
3,2741,4.82235e-05,1.17679,0.996362,11466.1,1,1,3.37317,0.986376,3.32721,30.1674,0.0662967,514.5,1.17679
3,2742,4.82224e-05,1.06256,0.996364,11467.2,1,1,1.86366,0.995012,1.85437,29.6108,0.0675428,535,1.06256
3,2743,4.82214e-05,1.19626,0.996365,11465.7,1,1,6.57236,0.998991,6.56573,30.5023,0.0655689,793.5,1.19626
3,2744,4.82204e-05,1.13469,0.996366,11468.6,1,1,3.11329,0.997813,3.10649,30.0198,0.0666228,493,1.13469
3,2745,4.82194e-05,1.441,0.996368,11468.5,1,1,7.88017,0.997367,7.85942,30.542,0.0654836,622.5,1.441
3,2746,4.82184e-05,1.2184,0.996369,11466.4,1,1,2.96583,0.994971,2.95091,30.0745,0.0665016,439.5,1.2184
3,2747,4.82173e-05,1.22998,0.99637,11468,1,1,2.66788,0.994983,2.6545,30.0656,0.0665212,803,1.22998
3,2748,4.82163e-05,1.74021,0.996372,11470.5,1,1,6.52201,0.997653,6.5067,29.3791,0.0680757,406.5,1.74021
3,2749,4.82153e-05,1.19946,0.996373,11465.5,1,1,3.0425,0.998269,3.03724,26.4856,0.0755128,462.5,1.19946
3,2750,4.82143e-05,1.74754,0.996374,11467.6,1,1,14.7965,0.998332,14.7718,27.7769,0.0720023,422,1.74754
3,2751,4.82133e-05,1.68977,0.996376,11463.6,1,1,9.44038,0.998962,9.43058,30.0871,0.0664738,336.5,1.68977
3,2752,4.82122e-05,1.30807,0.996377,11467.9,1,0.999999,1.67504,0.992573,1.6626,30.4834,0.0656094,581.5,1.30807
3,2753,4.82112e-05,1.29529,0.996378,11467,1,1,9.57647,0.997753,9.55495,30.0665,0.0665192,585.5,1.29529
3,2754,4.82102e-05,1.66368,0.996379,11465.7,1,1,17.8242,0.998339,17.7946,30.5142,0.0655432,479,1.66368
3,2755,4.82092e-05,1.68989,0.996381,11465.8,1,1,18.2969,0.998412,18.2679,30.021,0.06662,601,1.68989
3,2756,4.82082e-05,1.26756,0.996382,11467.3,1,1,4.14147,0.996713,4.12786,30.4734,0.0656311,615,1.26756
3,2757,4.82071e-05,1.68048,0.996383,11465.5,1,1,1.98745,0.990611,1.96879,29.2021,0.0684883,610.5,1.68048
3,2758,4.82061e-05,1.19992,0.996385,11469.1,1,1,7.43142,0.998423,7.4197,30.4426,0.0656975,467,1.19992
3,2759,4.82051e-05,1.50419,0.996386,11467.6,1,1,11.647,0.99927,11.6385,30.2458,0.0661249,268.5,1.50419
3,2760,4.82041e-05,1.42608,0.996387,11466.8,1,1,5.54612,0.994945,5.51808,30.5686,0.0654266,580.5,1.42608
3,2761,4.82031e-05,1.02747,0.996389,11466.2,1,1,3.9762,0.998457,3.97006,29.0282,0.0688984,456.5,1.02747
3,2762,4.8202e-05,1.72558,0.99639,11467.3,1,1,5.37077,0.996169,5.35019,30.502,0.0655694,461.5,1.72558
3,2763,4.8201e-05,1.31047,0.996391,11465.9,1,1,7.26222,0.997811,7.24633,30.3252,0.0659517,743.5,1.31047
3,2764,4.82e-05,1.1656,0.996392,11465.3,1,1,4.81067,0.998253,4.80227,30.0288,0.0666028,528,1.1656
3,2765,4.8199e-05,1.25216,0.996394,11463.8,1,1,2.64594,0.992318,2.62562,30.4659,0.0656471,750.5,1.25216
3,2766,4.8198e-05,1.03231,0.996395,11460.4,0,0.912448,0.912448,0.886564,0.886564,29.6609,0.0674287,516,1.03231
3,2767,4.81969e-05,1.44522,0.996396,11465.9,1,1,6.13076,0.999381,6.12697,29.7008,0.0673383,364.5,1.44522
3,2768,4.81959e-05,1.35249,0.996398,11464.4,1,1,3.34625,0.9953,3.33052,30.4862,0.0656035,779.5,1.35249
3,2769,4.81949e-05,1.08007,0.996399,11465.2,1,0.999999,1.39895,0.970236,1.35732,30.0261,0.0666087,892.5,1.08007
3,2770,4.81939e-05,1.3286,0.9964,11465.6,1,1,5.9427,0.998974,5.93661,30.7217,0.0651006,734,1.3286
3,2771,4.81929e-05,1.51766,0.996402,11464,1,1,18.1025,0.996862,18.0457,30.6828,0.065183,218.5,1.51766
3,2772,4.81918e-05,1.45994,0.996403,11464,1,1,7.44143,0.995505,7.40798,30.4064,0.0657756,556.5,1.45994
3,2773,4.81908e-05,1.16515,0.996404,11463.3,1,1,10.1737,0.99448,10.1175,30.5365,0.0654954,64.5,1.16515
3,2774,4.81898e-05,1.56375,0.996405,11465.2,1,1,16.9609,0.998383,16.9335,30.4851,0.0656058,566,1.56375
3,2775,4.81888e-05,1.20899,0.996407,11464.9,1,1,11.2849,0.997707,11.259,29.7662,0.0671903,584.5,1.20899
3,2776,4.81878e-05,1.67262,0.996408,11467.4,1,1,30.8496,0.99899,30.8184,30.4829,0.0656105,354,1.67262
3,2777,4.81867e-05,1.18264,0.996409,11467.6,1,1,5.07243,0.992045,5.03208,30.4,0.0657896,831,1.18264
3,2778,4.81857e-05,1.7975,0.996411,11465.7,1,1,20.4113,0.999081,20.3926,30.4578,0.0656647,504,1.7975
3,2779,4.81847e-05,1.55538,0.996412,11465.8,1,1,10.4527,0.998839,10.4406,30.5198,0.0655311,346.5,1.55538
3,2780,4.81837e-05,1.28245,0.996413,11466.1,1,1,5.56316,0.998188,5.55308,30.329,0.0659435,421,1.28245
3,2781,4.81827e-05,1.63081,0.996414,11464.5,1,1,18.5353,0.998705,18.5113,30.5285,0.0655126,606,1.63081
3,2782,4.81816e-05,1.5434,0.996416,11464.6,1,1,14.5765,0.998821,14.5593,30.9421,0.0646368,320.5,1.5434
3,2783,4.81806e-05,1.56293,0.996417,11464,1,1,11.3305,0.998779,11.3166,29.8526,0.0669958,286,1.56293
3,2784,4.81796e-05,1.39174,0.996418,11461.9,1,1,5.95063,0.99889,5.94403,30.0211,0.0666197,171.5,1.39174
3,2785,4.81786e-05,1.30091,0.99642,11464.3,1,1,9.77121,0.999591,9.76722,30.5391,0.0654899,133.5,1.30091
3,2786,4.81776e-05,1.42455,0.996421,11466.1,1,1,3.89,0.998067,3.88248,30.5395,0.0654889,637.5,1.42455
3,2787,4.81765e-05,1.30653,0.996422,11463.6,1,1,4.97761,0.99763,4.96582,30.5306,0.065508,750,1.30653
3,2788,4.81755e-05,1.06707,0.996423,11465,0,0.837743,0.837743,0.812803,0.812803,30.5607,0.0654436,877,1.06707
3,2789,4.81745e-05,1.3886,0.996425,11465.4,1,0.999999,1.65465,0.978559,1.61917,30.5494,0.0654677,597.5,1.3886
3,2790,4.81735e-05,1.43625,0.996426,11463.8,1,1,7.85526,0.999401,7.85055,30.6039,0.0653513,193,1.43625
3,2791,4.81724e-05,1.3277,0.996427,11463.4,1,1,6.02812,0.99934,6.02414,30.4703,0.0656378,508.5,1.3277
3,2792,4.81714e-05,1.41551,0.996429,11463.4,1,1,3.6945,0.996437,3.68133,29.7141,0.0673081,599.5,1.41551
3,2793,4.81704e-05,1.4592,0.99643,11464.4,1,1,2.56332,0.995102,2.55076,29.9068,0.0668744,639,1.4592
3,2794,4.81694e-05,1.41623,0.996431,11463.4,0,0.962617,0.962617,0.928596,0.928596,30.5041,0.0655649,597.5,1.41623
3,2795,4.81684e-05,1.48602,0.996432,11464.8,1,1,8.74639,0.998907,8.73683,30.2835,0.0660425,220.5,1.48602
3,2796,4.81673e-05,1.50136,0.996434,11466.5,1,1,5.64666,0.998883,5.64035,30.0963,0.0664533,655.5,1.50136
3,2797,4.81663e-05,1.53819,0.996435,11466.3,1,1,4.4665,0.995331,4.44565,30.0259,0.0666092,678,1.53819
3,2798,4.81653e-05,1.21494,0.996436,11461.3,1,1,5.9761,0.998243,5.96561,30.4137,0.0657598,509.5,1.21494
3,2799,4.81643e-05,1.26808,0.996437,11465.6,1,0.999999,1.70748,0.98808,1.68713,30.0702,0.0665111,781,1.26808
3,2800,4.81633e-05,1.34519,0.996439,11462.6,1,1,2.27924,0.997218,2.2729,29.9413,0.0667975,664,1.34519
3,2801,4.81622e-05,1.29919,0.99644,11463.5,1,1,10.9455,0.99918,10.9366,29.2464,0.0683846,693,1.29919
3,2802,4.81612e-05,1.16895,0.996441,11460.1,1,1,2.84059,0.9968,2.8315,29.9505,0.0667769,414.5,1.16895
3,2803,4.81602e-05,1.31938,0.996443,11459.4,1,1,4.73007,0.995775,4.71009,30.4574,0.0656654,749,1.31938
3,2804,4.81592e-05,1.14679,0.996444,11462.2,1,1,2.16936,0.989398,2.14636,30.4015,0.0657862,831,1.14679
3,2805,4.81582e-05,1.61334,0.996445,11465.6,1,1,5.58446,0.99846,5.57586,29.8905,0.0669109,373,1.61334
3,2806,4.81571e-05,1.38422,0.996446,11464.8,1,1,5.73872,0.99805,5.72753,30.4291,0.0657266,661.5,1.38422
3,2807,4.81561e-05,1.28667,0.996448,11467.2,1,1,5.805,0.997436,5.79012,30.5126,0.0655467,753,1.28667
3,2808,4.81551e-05,1.39148,0.996449,11464.3,1,1,8.49275,0.998,8.47576,30.0077,0.0666496,234,1.39148
3,2809,4.81541e-05,1.40513,0.99645,11459.2,1,1,3.46507,0.997061,3.45488,30.3268,0.0659483,737,1.40513
3,2810,4.81531e-05,1.30195,0.996451,11460.2,1,1,7.65251,0.998093,7.63792,29.2647,0.0683417,129,1.30195
3,2811,4.8152e-05,1.25942,0.996453,11462.5,1,0.999999,1.5597,0.982517,1.53243,30.3901,0.0658109,563,1.25942
3,2812,4.8151e-05,1.48401,0.996454,11463.8,1,1,2.85107,0.99389,2.83365,30.4276,0.0657298,662,1.48401
3,2813,4.815e-05,1.28327,0.996455,11462.5,1,1,2.68659,0.994752,2.67249,30.0068,0.0666517,628,1.28327
3,2814,4.8149e-05,1.61033,0.996456,11466.3,1,1,5.35296,0.998407,5.34443,30.446,0.06569,547.5,1.61033
3,2815,4.8148e-05,1.40802,0.996458,11463.7,1,1,5.97062,0.998503,5.96168,30.487,0.0656018,197,1.40802
3,2816,4.81469e-05,1.48375,0.996459,11464,1,1,8.27647,0.997485,8.25566,30.0582,0.0665375,352,1.48375
3,2817,4.81459e-05,1.57317,0.99646,11462.4,1,1,3.26627,0.989654,3.23248,30.5219,0.0655267,640.5,1.57317
3,2818,4.81449e-05,1.71841,0.996461,11460,1,1,12.7783,0.998948,12.7649,29.5134,0.0677658,589,1.71841
3,2819,4.81439e-05,1.58982,0.996463,11462.4,1,1,24.9437,0.999365,24.9279,29.4711,0.0678631,578,1.58982
3,2820,4.81429e-05,1.46357,0.996464,11462.8,1,1,23.5316,0.999448,23.5186,30.4713,0.0656356,238,1.46357
3,2821,4.81418e-05,1.2251,0.996465,11464.5,1,1,10.8634,0.998439,10.8465,29.889,0.0669143,784.5,1.2251
3,2822,4.81408e-05,1.35006,0.996466,11463.6,1,1,6.47315,0.997075,6.45422,30.4332,0.0657176,743,1.35006
3,2823,4.81398e-05,0.899982,0.996468,11461.9,0,0.994007,0.994007,0.943984,0.943984,30.0035,0.066659,966.5,0.899982
3,2824,4.81388e-05,1.12287,0.996469,11462.2,1,1,5.90574,0.998476,5.89674,30.5759,0.0654109,51.5,1.12287
3,2825,4.81378e-05,1.73115,0.99647,11463.1,1,1,6.80762,0.997325,6.78941,29.9931,0.0666821,431,1.73115
3,2826,4.81367e-05,1.38595,0.996471,11464.2,1,1,8.63961,0.998551,8.62709,29.6503,0.067453,634.5,1.38595
3,2827,4.81357e-05,1.42582,0.996473,11467.4,1,1,21.8043,0.999756,21.799,29.7647,0.0671938,208,1.42582
3,2828,4.81347e-05,1.72897,0.996474,11464.7,1,1,8.85541,0.999306,8.84926,29.7471,0.0672335,376,1.72897
3,2829,4.81337e-05,1.65698,0.996475,11463.8,1,1,9.22745,0.996194,9.19233,30.43,0.0657246,446.5,1.65698
3,2830,4.81327e-05,1.57218,0.996476,11465.2,1,1,5.55364,0.995598,5.52919,30.5175,0.0655361,608.5,1.57218
3,2831,4.81316e-05,1.59818,0.996478,11465.3,1,1,6.41412,0.997145,6.39581,29.9096,0.0668681,548.5,1.59818
3,2832,4.81306e-05,1.27966,0.996479,11464,1,1,2.47574,0.986338,2.44192,30.4241,0.0657373,634,1.27966
3,2833,4.81296e-05,1.34304,0.99648,11464.7,1,1,3.81571,0.998103,3.80847,30.1146,0.066413,447,1.34304
3,2834,4.81286e-05,1.71639,0.996481,11463.8,1,1,19.2461,0.999103,19.2288,29.8578,0.0669842,367.5,1.71639
3,2835,4.81276e-05,1.16276,0.996483,11463.7,1,1,4.28388,0.996383,4.26839,29.8947,0.0669015,400,1.16276
3,2836,4.81265e-05,1.18205,0.996484,11466.3,1,1,7.1226,0.999085,7.11608,29.7267,0.0672795,81.5,1.18205
3,2837,4.81255e-05,1.04283,0.996485,11466.6,1,0.999999,1.61281,0.978116,1.57751,29.9435,0.0667924,908,1.04283
3,2838,4.81245e-05,1.63368,0.996486,11467.2,1,1,13.6523,0.998731,13.635,29.9727,0.0667274,578,1.63368
3,2839,4.81235e-05,1.49326,0.996488,11466.1,1,1,5.02906,0.997215,5.01506,30.5567,0.0654521,633.5,1.49326
3,2840,4.81224e-05,1.5112,0.996489,11465,1,1,9.25546,0.998432,9.24095,30.019,0.0666245,583.5,1.5112
3,2841,4.81214e-05,1.63782,0.99649,11463,1,1,11.9848,0.998136,11.9624,29.3554,0.0681305,501,1.63782
3,2842,4.81204e-05,1.23588,0.996491,11462.9,1,1,17.2016,0.998987,17.1842,30.5817,0.0653985,96,1.23588
3,2843,4.81194e-05,1.40886,0.996492,11464.4,1,1,10.722,0.998671,10.7078,29.7212,0.067292,200,1.40886
3,2844,4.81184e-05,1.79438,0.996494,11463.1,1,1,3.49789,0.993139,3.4739,30.4218,0.0657424,519.5,1.79438
3,2845,4.81173e-05,1.39657,0.996495,11465.3,1,1,2.10949,0.977858,2.06279,29.2315,0.0684192,726,1.39657
3,2846,4.81163e-05,1.68212,0.996496,11462,1,1,8.8868,0.99819,8.87072,30.303,0.066,314,1.68212
3,2847,4.81153e-05,1.22218,0.996497,11464.1,1,1,2.33027,0.994017,2.31633,29.9985,0.06667,535,1.22218
3,2848,4.81143e-05,1.5207,0.996499,11465.8,1,1,2.57747,0.988212,2.54709,29.9761,0.0667199,595,1.5207
3,2849,4.81133e-05,1.52878,0.9965,11461.9,1,1,2.72022,0.994042,2.70401,29.9557,0.0667652,599,1.52878
3,2850,4.81122e-05,1.56115,0.996501,11462.9,1,1,2.9078,0.996806,2.89851,30.4738,0.0656301,623.5,1.56115
3,2851,4.81112e-05,1.24178,0.996502,11465,1,0.999999,1.47038,0.986256,1.45017,30.3685,0.0658576,795.5,1.24178
